"I","PI0","PI1","QI","LI","TI"
838,0.2,0.2,-9.4,11,23
839,0.51,0.51,-342.9,11,23
840,1,1,-40.1,11,23
841,2,2,-36.1,11,23
842,2.25,2.25,-19.6,11,23
843,2.9,2.9,-76.1,11,23
844,3,3,-293.9,11,23
845,4,4,-195.9,11,23
846,5,5,-162.7,11,23
847,6.03,6.03,-17,11,23
848,6.9,6.9,-762.5,11,23
849,7,7,-33,11,23
850,8,8,-16,11,23
851,9,9,-13,11,23
852,9.2,9.2,-181.2,11,23
853,10,10,-328.7,11,23
854,10.01,10.01,-50,11,23
855,10.03,10.03,-17,11,23
856,12,12,-181.2,11,23
857,13.35,13.35,-50,11,23
858,14,14,-194.2,11,23
859,15,15,-78.6,11,23
860,15.5,15.5,-50,11,23
861,16,16,-50,11,23
862,16.5,16.5,-50,11,23
863,16.7,16.7,-50,11,23
864,18,18,-50,11,23
865,18.5,18.5,-50,11,23
866,19,19,-50,11,23
867,19.5,19.5,-50,11,23
868,20,20,-107.1,11,23
869,20.04,20.04,-50,11,23
870,21,21,-50,11,23
871,21.5,21.5,-50,11,23
872,22,22,-130,11,23
873,22.5,22.5,-69.6,11,23
874,23.67,23.67,-65,11,23
875,24,24,-80,11,23
876,24.8,24.8,-72.9,11,23
877,26,26,-4.8,11,23
878,26.1,26.1,-72.9,11,23
879,26.83,26.83,-65,11,23
880,28,28,-84.9,11,23
881,28.2,28.2,-6.8,11,23
882,30.02,30.02,-65,11,23
883,31.63,31.63,-90,11,23
884,32.89,32.89,-90,11,23
885,33.13,33.13,-135,11,23
886,34.13,34.13,-90,11,23
887,35.37,35.37,-90,11,23
888,36.72,36.72,-100,11,23
889,38.1,38.1,-100,11,23
890,39.04,39.04,-68.9,11,23
891,40.01,40.01,-68.9,11,23
892,42.5,42.5,-0.1,11,23
893,45,45,-243.2,11,23
894,47,47,-203.7,11,23
895,47.5,47.5,-0.1,11,23
896,50.5,50.5,-0.1,11,23
897,52,52,-203.7,11,23
898,65.5,65.5,-10,11,23
899,71.2,71.2,-49.4,11,23
900,72.8,72.8,-49.4,11,23
901,73.1,73.1,-49.4,11,23
902,73.5,73.5,-35,11,23
903,74.6,74.6,-85,11,23
904,75.7,75.7,-74.1,11,23
905,77.4,77.4,-10,11,23
906,79.5,79.5,-10,11,23
907,132,132,-192,11,23
908,145.01,145.01,-30.3,11,23
909,160,160,-1097.4,11,23
910,180,180,-712.9,11,23
911,180.3,180.3,-162.4,11,23
912,0,0,-26316.7,11,24
913,0.01,0.01,-130.9,11,24
914,0.1,0.1,-4.5,11,24
915,0.2,0.2,-9.4,11,24
916,0.51,0.51,-287.3,11,24
917,1,1,-40.1,11,24
918,2,2,-33.4,11,24
919,2.25,2.25,-19.6,11,24
920,2.9,2.9,-76.4,11,24
921,3,3,-246.3,11,24
922,4,4,-164.2,11,24
923,5,5,-138.8,11,24
924,6.03,6.03,-17,11,24
925,7,7,-33,11,24
926,7.03,7.03,-769.3,11,24
927,8,8,-16,11,24
928,9,9,-13,11,24
929,9.2,9.2,-181.2,11,24
930,10,10,-408.7,11,24
931,10.01,10.01,-50,11,24
932,10.03,10.03,-17,11,24
933,12,12,-181.2,11,24
934,13.35,13.35,-50,11,24
935,14,14,-194.2,11,24
936,15,15,-158.6,11,24
937,15.5,15.5,-50,11,24
938,16,16,-50,11,24
939,16.5,16.5,-50,11,24
940,16.7,16.7,-50,11,24
941,18,18,-50,11,24
942,18.5,18.5,-50,11,24
943,19,19,-50,11,24
944,19.5,19.5,-50,11,24
945,20,20,-107.1,11,24
946,20.04,20.04,-50,11,24
947,21,21,-50,11,24
948,21.5,21.5,-50,11,24
949,22,22,-50,11,24
950,22.5,22.5,-69.6,11,24
951,23.67,23.67,-65,11,24
952,24,24,-80,11,24
953,24.8,24.8,-72.9,11,24
954,26,26,-4.8,11,24
955,26.1,26.1,-72.9,11,24
956,26.83,26.83,-65,11,24
957,28,28,-4.9,11,24
958,28.2,28.2,-6.8,11,24
959,30.02,30.02,-65,11,24
960,31.63,31.63,-90,11,24
961,32.89,32.89,-90,11,24
962,33.13,33.13,-135,11,24
963,34.13,34.13,-90,11,24
964,35.37,35.37,-90,11,24
965,36.72,36.72,-100,11,24
966,38.1,38.1,-100,11,24
967,39.04,39.04,-68.9,11,24
968,40.01,40.01,-68.9,11,24
969,42.5,42.5,-0.1,11,24
970,45,45,-243.2,11,24
971,47,47,-203.7,11,24
972,47.5,47.5,-0.1,11,24
973,50.5,50.5,-0.1,11,24
974,52,52,-203.7,11,24
975,65.5,65.5,-10,11,24
976,71.2,71.2,-49.4,11,24
977,72.8,72.8,-49.4,11,24
978,73.1,73.1,-49.4,11,24
979,73.5,73.5,-10,11,24
980,74.6,74.6,-85,11,24
981,75.7,75.7,-74.1,11,24
982,79.5,79.5,-10,11,24
983,80.01,80.01,-9.5,11,24
984,80.05,80.05,-17,11,24
985,83.35,83.35,-9.5,11,24
986,83.39,83.39,-17,11,24
987,86.7,86.7,-9.5,11,24
988,86.74,86.74,-17,11,24
989,90.04,90.04,-9.5,11,24
990,90.08,90.08,-17,11,24
991,132,132,-192,11,24
992,145.01,145.01,-30.3,11,24
993,160,160,-1097.4,11,24
994,180,180,-712.9,11,24
995,180.3,180.3,-162.4,11,24
996,180.3,180.3,6289.4,12,1
997,110,110,1.1,12,1
998,105.69,105.69,111.7,12,1
999,10.7,10.7,2.9,12,1
1000,0.1,0.1,0.1,12,1
1001,0,0,521,12,1
1002,180.3,180.3,5687.4,12,2
1003,110,110,1.1,12,2
1004,92.98,92.98,112.2,12,2
1005,10,10,9.9,12,2
1006,0.1,0.1,0.1,12,2
1007,0,0,521,12,2
1008,180.3,180.3,5224.3,12,3
1009,110,110,1.1,12,3
1010,87.5,87.5,112.1,12,3
1011,10,10,9.9,12,3
1012,0.1,0.1,0.1,12,3
1013,0,0,521,12,3
1014,180.3,180.3,4952.1,12,4
1015,110,110,1.1,12,4
1016,88,88,112.1,12,4
1017,0.1,0.1,0.1,12,4
1018,0,0,521,12,4
1019,180.3,180.3,4847.2,12,5
1020,110,110,1.1,12,5
1021,85,85,112.1,12,5
1022,0.1,0.1,0.1,12,5
1023,0,0,521,12,5
1024,180.3,180.3,4783.5,12,6
1025,110,110,1.1,12,6
1026,85.5,85.5,112.1,12,6
1027,0.1,0.1,0.1,12,6
1028,0,0,521,12,6
1029,180.3,180.3,4830,12,7
1030,110,110,1.1,12,7
1031,94.17,94.17,112.1,12,7
1032,0.1,0.1,0.1,12,7
1033,0,0,521,12,7
1034,180.3,180.3,5127.3,12,8
1035,110,110,1.1,12,8
1036,105.19,105.19,112.1,12,8
1037,0.1,0.1,0.1,12,8
1038,0,0,521,12,8
1039,180.3,180.3,5717.3,12,9
1040,110,110,1.2,12,9
1041,106.69,106.69,112.1,12,9
1042,0.1,0.1,0.1,12,9
1043,0,0,521,12,9
1044,180.3,180.3,6492,12,10
1045,115.13,115.13,111.7,12,10
1046,110,110,1.6,12,10
1047,0.1,0.1,0.1,12,10
1048,0,0,521,12,10
1049,180.3,180.3,6986.8,12,11
1050,115.53,115.53,70.8,12,11
1051,110,110,1.8,12,11
1052,9,9,7,12,11
1053,7,7,7,12,11
1054,0.1,0.1,0.1,12,11
1055,0,0,521,12,11
1056,180.3,180.3,7109.3,12,12
1057,110.02,110.02,41,12,12
1058,110,110,1.7,12,12
1059,9,9,7.5,12,12
1060,7,7,7.5,12,12
1061,0.1,0.1,0.1,12,12
1062,0,0,521,12,12
1063,180.3,180.3,7217.8,12,13
1064,110,110,1.7,12,13
1065,109.1,109.1,98.9,12,13
1066,9,9,2,12,13
1067,7,7,2,12,13
1068,0.1,0.1,0.1,12,13
1069,0,0,521,12,13
1070,180.3,180.3,7015.7,12,14
1071,110,110,1.6,12,14
1072,105,105,110.1,12,14
1073,9,9,3,12,14
1074,7,7,3,12,14
1075,0.1,0.1,0.1,12,14
1076,0,0,521,12,14
1077,180.3,180.3,6912.5,12,15
1078,110,110,1.5,12,15
1079,105.48,105.48,110.1,12,15
1080,9,9,3,12,15
1081,7,7,3,12,15
1082,0.1,0.1,0.1,12,15
1083,0,0,521,12,15
1084,180.3,180.3,7085.1,12,16
1085,110,110,1.4,12,16
1086,101,101,109,12,16
1087,30,30,0.3,12,16
1088,9,9,4,12,16
1089,7,7,4,12,16
1090,0.1,0.1,0.1,12,16
1091,0,0,521,12,16
1092,180.3,180.3,7050.8,12,17
1093,110,110,1.5,12,17
1094,100.69,100.69,107.2,12,17
1095,30,30,0.3,12,17
1096,9,9,4.5,12,17
1097,7,7,4.5,12,17
1098,0.1,0.1,0.1,12,17
1099,0,0,521,12,17
1100,180.3,180.3,7002.4,12,18
1101,110,110,1.4,12,18
1102,104.1,104.1,76.6,12,18
1103,30,30,0.2,12,18
1104,9,9,10,12,18
1105,7,7,10,12,18
1106,0.1,0.1,0.1,12,18
1107,0,0,521,12,18
1108,180.3,180.3,23871,11,1
1109,180,180,575.9,11,1
1110,150,150,9.8,11,1
1111,146.55,146.55,105.2,11,1
1112,140,140,13.3,11,1
1113,120,120,66.7,11,1
1114,110,110,178.3,11,1
1115,105.69,105.69,1285.2,11,1
1116,105,105,0.3,11,1
1117,104.9,104.9,59.2,11,1
1118,100,100,29.1,11,1
1119,94.61,94.61,10.5,11,1
1120,92,92,0.1,11,1
1121,91,91,0.1,11,1
1122,90,90,137,11,1
1123,89.99,89.99,200,11,1
1124,89,89,0.1,11,1
1125,85,85,3.1,11,1
1126,84.98,84.98,300,11,1
1127,80,80,357.2,11,1
1128,75,75,92.5,11,1
1129,73.21,73.21,0.1,11,1
1130,70,70,8.5,11,1
1131,65,65,2,11,1
1132,60.69,60.69,87.5,11,1
1133,55.69,55.69,87.5,11,1
1134,55,55,0.1,11,1
1135,50,50,8.2,11,1
1136,45,45,124.1,11,1
1137,43.4,43.4,20,11,1
1138,42.48,42.48,0.5,11,1
1139,41.78,41.78,25.7,11,1
1140,40.4,40.4,20,11,1
1141,40,40,281.9,11,1
1142,39.29,39.29,50,11,1
1143,38.4,38.4,10,11,1
1144,35.97,35.97,40,11,1
1145,35.5,35.5,6.6,11,1
1146,35,35,65.6,11,1
1147,33,33,50,11,1
1148,32.5,32.5,6.6,11,1
1149,30,30,86.3,11,1
1150,29,29,0.3,11,1
1151,26,26,50,11,1
1152,25.5,25.5,2.3,11,1
1153,25,25,49.2,11,1
1154,20,20,102.1,11,1
1155,16.3,16.3,1.1,11,1
1156,15,15,52.9,11,1
1157,10.7,10.7,27.8,11,1
1158,10,10,69.2,11,1
1159,5.13,5.13,52,11,1
1160,5,5,105.5,11,1
1161,3,3,190,11,1
1162,2.13,2.13,52,11,1
1163,2,2,200,11,1
1164,1,1,222.9,11,1
1165,0.5,0.5,90.3,11,1
1166,0.3,0.3,138,11,1
1167,0.2,0.2,142.8,11,1
1168,0.1,0.1,240.7,11,1
1169,0.01,0.01,305,11,1
1170,0,0,1343.5,11,1
1171,180.3,180.3,21161,11,2
1172,180,180,634.7,11,2
1173,150,150,9.2,11,2
1174,146.55,146.55,104.2,11,2
1175,140,140,10.9,11,2
1176,120,120,61.1,11,2
1177,110,110,177.7,11,2
1178,104.91,104.91,56.2,11,2
1179,100,100,28.2,11,2
1180,97,97,0.3,11,2
1181,92.98,92.98,1306.4,11,2
1182,91,91,0.1,11,2
1183,90,90,121.2,11,2
1184,89.99,89.99,200,11,2
1185,89,89,0.1,11,2
1186,84.98,84.98,300,11,2
1187,84.28,84.28,10.1,11,2
1188,80,80,359.6,11,2
1189,75,75,87.3,11,2
1190,70,70,11,11,2
1191,66.42,66.42,0.1,11,2
1192,65,65,2,11,2
1193,55,55,0.1,11,2
1194,50,50,7.6,11,2
1195,47.98,47.98,83,11,2
1196,45,45,124.1,11,2
1197,43.4,43.4,20,11,2
1198,42.98,42.98,83,11,2
1199,41.79,41.79,25.4,11,2
1200,40.4,40.4,20,11,2
1201,40,40,316.6,11,2
1202,39.76,39.76,50,11,2
1203,38.82,38.82,0.5,11,2
1204,38.4,38.4,10,11,2
1205,38,38,50,11,2
1206,35.5,35.5,6.4,11,2
1207,35,35,63.8,11,2
1208,32.5,32.5,6.3,11,2
1209,32.32,32.32,40,11,2
1210,30,30,60.6,11,2
1211,25.5,25.5,2.2,11,2
1212,25,25,47.9,11,2
1213,20,20,124.2,11,2
1214,19,19,0.3,11,2
1215,15,15,51,11,2
1216,14.03,14.03,1.1,11,2
1217,10,10,167,11,2
1218,5.13,5.13,52,11,2
1219,5,5,105,11,2
1220,3,3,190,11,2
1221,2.13,2.13,52,11,2
1222,2,2,200,11,2
1223,1,1,222,11,2
1224,0.5,0.5,90.6,11,2
1225,0.3,0.3,138,11,2
1226,0.2,0.2,144.4,11,2
1227,0.1,0.1,241,11,2
1228,0.01,0.01,305,11,2
1229,0,0,1442.5,11,2
1230,180.3,180.3,7114.4,12,19
1231,115.5,115.5,9.7,12,19
1232,110,110,1.1,12,19
1233,30,30,0.2,12,19
1234,9,9,13.5,12,19
1235,7,7,13.5,12,19
1236,0.1,0.1,0.1,12,19
1237,0,0,521,12,19
1238,180.3,180.3,7625.9,12,20
1239,125,125,10.3,12,20
1240,110,110,1.1,12,20
1241,30,30,0.2,12,20
1242,9,9,11,12,20
1243,7,7,11,12,20
1244,0.1,0.1,0.1,12,20
1245,0,0,521,12,20
1246,180.3,180.3,7937.7,12,21
1247,125,125,10.4,12,21
1248,110,110,1.1,12,21
1249,30,30,0.2,12,21
1250,9,9,10.5,12,21
1251,7,7,10.5,12,21
1252,0.1,0.1,0.1,12,21
1253,0,0,521,12,21
1254,180.3,180.3,7782.4,12,22
1255,118.72,118.72,11.4,12,22
1256,110,110,1.1,12,22
1257,30,30,0.2,12,22
1258,10.01,10.01,10,12,22
1259,7,7,10,12,22
1260,0.1,0.1,0.1,12,22
1261,0.01,0.01,0.1,12,22
1262,0,0,521,12,22
1263,180.3,180.3,7405.8,12,23
1264,110,110,1.1,12,23
1265,106.31,106.31,14.3,12,23
1266,30,30,0.1,12,23
1267,9,9,9,12,23
1268,7,7,9,12,23
1269,5,5,4.9,12,23
1270,0.1,0.1,0.1,12,23
1271,0,0,521,12,23
1272,180.3,180.3,6892,12,24
1273,110,110,1,12,24
1274,100,100,101.5,12,24
1275,30,30,0.1,12,24
1276,9,9,5,12,24
1277,7,7,5,12,24
1278,0.1,0.1,0.1,12,24
1279,0,0,521,12,24
1280,0,0,-5440.2,12,1
1281,0.1,0.1,-90,12,1
1282,0.12,0.12,-90,12,1
1283,0.14,0.14,-30,12,1
1284,0.15,0.15,-15,12,1
1285,0.16,0.16,-30,12,1
1286,0.2,0.2,-280,12,1
1287,3,3,-420,12,1
1288,3.1,3.1,-120,12,1
1289,3.3,3.3,-100,12,1
1290,3.5,3.5,-120,12,1
1291,7,7,-100,12,1
1292,8,8,-100,12,1
1293,9,9,-100,12,1
1294,10,10,-100,12,1
1295,10.11,10.11,-115,12,1
1296,11,11,-100,12,1
1297,11.14,11.14,-115,12,1
1298,12,12,-100,12,1
1299,12.17,12.17,-115,12,1
1300,13.2,13.2,-115,12,1
1301,30.69,30.69,-10,12,1
1302,40.69,40.69,-10,12,1
1303,86.69,86.69,-25,12,1
1304,88.69,88.69,-25,12,1
1305,125.56,125.56,-10,12,1
1306,130.07,130.07,-587,12,1
1307,130.97,130.97,-12,12,1
1308,131.69,131.69,-12,12,1
1309,160,160,-73,12,1
1310,180.01,180.01,-253.8,12,1
1311,180.3,180.3,-65,12,1
1312,0,0,-5400.1,12,2
1313,0.1,0.1,-90,12,2
1314,0.12,0.12,-90,12,2
1315,0.14,0.14,-30,12,2
1316,0.15,0.15,-15,12,2
1317,0.16,0.16,-30,12,2
1318,0.2,0.2,-280,12,2
1319,3,3,-350,12,2
1320,3.1,3.1,-120,12,2
1321,3.3,3.3,-100,12,2
1322,3.5,3.5,-120,12,2
1323,7,7,-100,12,2
1324,8,8,-100,12,2
1325,9,9,-100,12,2
1326,10,10,-100,12,2
1327,10.11,10.11,-115,12,2
1328,11,11,-100,12,2
1329,11.14,11.14,-115,12,2
1330,12,12,-100,12,2
1331,12.17,12.17,-115,12,2
1332,13.2,13.2,-115,12,2
1333,30.69,30.69,-10,12,2
1334,40.69,40.69,-10,12,2
1335,86.69,86.69,-25,12,2
1336,88.69,88.69,-25,12,2
1337,125.56,125.56,-10,12,2
1338,130.07,130.07,-787,12,2
1339,130.97,130.97,-12,12,2
1340,131.69,131.69,-12,12,2
1341,160,160,-73,12,2
1342,180.01,180.01,-253.8,12,2
1343,180.3,180.3,-65,12,2
1344,0,0,-5608.6,12,3
1345,0.1,0.1,-90,12,3
1346,0.12,0.12,-90,12,3
1347,0.14,0.14,-30,12,3
1348,0.15,0.15,-15,12,3
1349,0.16,0.16,-30,12,3
1350,0.2,0.2,-280,12,3
1351,3,3,-350,12,3
1352,3.1,3.1,-120,12,3
1353,3.3,3.3,-100,12,3
1354,3.5,3.5,-120,12,3
1355,7,7,-100,12,3
1356,8,8,-100,12,3
1357,9,9,-100,12,3
1358,10,10,-100,12,3
1359,10.11,10.11,-115,12,3
1360,11,11,-100,12,3
1361,11.14,11.14,-115,12,3
1362,12,12,-100,12,3
1363,12.17,12.17,-115,12,3
1364,13.2,13.2,-115,12,3
1365,30.69,30.69,-10,12,3
1366,40.69,40.69,-10,12,3
1367,86.69,86.69,-25,12,3
1368,88.69,88.69,-25,12,3
1369,125.56,125.56,-10,12,3
1370,130.07,130.07,-787,12,3
1371,130.97,130.97,-12,12,3
1372,131.69,131.69,-12,12,3
1373,160,160,-73,12,3
1374,180.01,180.01,-253.8,12,3
1375,180.3,180.3,-65,12,3
1376,0,0,-5921.1,12,4
1377,0.1,0.1,-90,12,4
1378,0.12,0.12,-90,12,4
1379,0.14,0.14,-30,12,4
1380,0.15,0.15,-15,12,4
1381,0.16,0.16,-30,12,4
1382,0.2,0.2,-280,12,4
1383,3,3,-350,12,4
1384,3.1,3.1,-120,12,4
1385,3.3,3.3,-100,12,4
1386,3.5,3.5,-120,12,4
1387,7,7,-133,12,4
1388,8,8,-133,12,4
1389,9,9,-133,12,4
1390,10,10,-133,12,4
1391,10.11,10.11,-115,12,4
1392,11,11,-133,12,4
1393,11.14,11.14,-115,12,4
1394,12,12,-135,12,4
1395,12.17,12.17,-115,12,4
1396,13.2,13.2,-115,12,4
1397,30.69,30.69,-10,12,4
1398,40.69,40.69,-10,12,4
1399,86.69,86.69,-25,12,4
1400,88.69,88.69,-25,12,4
1401,125.56,125.56,-10,12,4
1402,130.07,130.07,-587,12,4
1403,130.97,130.97,-12,12,4
1404,131.69,131.69,-12,12,4
1405,160,160,-73,12,4
1406,180.01,180.01,-253.8,12,4
1407,180.3,180.3,-65,12,4
1408,0,0,-6202.1,12,5
1409,0.1,0.1,-90,12,5
1410,0.12,0.12,-90,12,5
1411,0.14,0.14,-30,12,5
1412,0.15,0.15,-15,12,5
1413,0.16,0.16,-30,12,5
1414,0.2,0.2,-280,12,5
1415,3,3,-350,12,5
1416,3.1,3.1,-120,12,5
1417,3.3,3.3,-100,12,5
1418,3.5,3.5,-120,12,5
1419,7,7,-133,12,5
1420,8,8,-133,12,5
1421,9,9,-133,12,5
1422,10,10,-133,12,5
1423,10.11,10.11,-115,12,5
1424,11,11,-133,12,5
1425,11.14,11.14,-115,12,5
1426,12,12,-135,12,5
1427,12.17,12.17,-115,12,5
1428,13.2,13.2,-115,12,5
1429,30.69,30.69,-10,12,5
1430,40.69,40.69,-10,12,5
1431,86.69,86.69,-25,12,5
1432,88.69,88.69,-25,12,5
1433,125.56,125.56,-10,12,5
1434,130.07,130.07,-587,12,5
1435,130.97,130.97,-12,12,5
1436,131.69,131.69,-12,12,5
1437,160,160,-73,12,5
1438,180.01,180.01,-253.8,12,5
1439,180.3,180.3,-65,12,5
1440,0,0,-6355.3,12,6
1441,0.1,0.1,-90,12,6
1442,0.12,0.12,-90,12,6
1443,0.14,0.14,-30,12,6
1444,0.15,0.15,-15,12,6
1445,0.16,0.16,-30,12,6
1446,0.2,0.2,-280,12,6
1447,3,3,-350,12,6
1448,3.1,3.1,-120,12,6
1449,3.3,3.3,-100,12,6
1450,3.5,3.5,-120,12,6
1451,7,7,-133,12,6
1452,8,8,-133,12,6
1453,9,9,-133,12,6
1454,10,10,-133,12,6
1455,10.11,10.11,-115,12,6
1456,11,11,-133,12,6
1457,11.14,11.14,-115,12,6
1458,12,12,-135,12,6
1459,12.17,12.17,-115,12,6
1460,13.2,13.2,-115,12,6
1461,30.69,30.69,-10,12,6
1462,40.69,40.69,-10,12,6
1463,86.69,86.69,-25,12,6
1464,88.69,88.69,-25,12,6
1465,125.56,125.56,-10,12,6
1466,130.07,130.07,-587,12,6
1467,130.97,130.97,-12,12,6
1468,131.69,131.69,-12,12,6
1469,160,160,-73,12,6
1470,180.01,180.01,-253.8,12,6
1471,180.3,180.3,-65,12,6
1472,0,0,-6431.3,12,7
1473,0.1,0.1,-90,12,7
1474,0.12,0.12,-90,12,7
1475,0.14,0.14,-30,12,7
1476,0.15,0.15,-15,12,7
1477,0.16,0.16,-30,12,7
1478,0.2,0.2,-280,12,7
1479,3,3,-350,12,7
1480,3.1,3.1,-120,12,7
1481,3.3,3.3,-100,12,7
1482,3.5,3.5,-120,12,7
1483,7,7,-100,12,7
1484,8,8,-100,12,7
1485,9,9,-100,12,7
1486,10,10,-100,12,7
1487,10.11,10.11,-115,12,7
1488,11,11,-100,12,7
1489,11.14,11.14,-115,12,7
1490,12,12,-100,12,7
1491,12.17,12.17,-115,12,7
1492,13.2,13.2,-115,12,7
1493,30.69,30.69,-10,12,7
1494,40.69,40.69,-10,12,7
1495,86.69,86.69,-25,12,7
1496,88.69,88.69,-25,12,7
1497,125.56,125.56,-10,12,7
1498,130.07,130.07,-787,12,7
1499,130.97,130.97,-12,12,7
1500,131.69,131.69,-12,12,7
1501,160,160,-73,12,7
1502,180.01,180.01,-253.8,12,7
1503,180.3,180.3,-65,12,7
1504,0,0,-6533.5,12,8
1505,0.1,0.1,-90,12,8
1506,0.12,0.12,-90,12,8
1507,0.14,0.14,-30,12,8
1508,0.15,0.15,-15,12,8
1509,0.16,0.16,-30,12,8
1510,0.2,0.2,-280,12,8
1511,3,3,-350,12,8
1512,3.1,3.1,-120,12,8
1513,3.3,3.3,-100,12,8
1514,3.5,3.5,-120,12,8
1515,7,7,-100,12,8
1516,8,8,-100,12,8
1517,9,9,-100,12,8
1518,10,10,-100,12,8
1519,10.11,10.11,-115,12,8
1520,11,11,-100,12,8
1521,11.14,11.14,-115,12,8
1522,12,12,-100,12,8
1523,12.17,12.17,-115,12,8
1524,13.2,13.2,-115,12,8
1525,30.69,30.69,-10,12,8
1526,40.69,40.69,-10,12,8
1527,86.69,86.69,-25,12,8
1528,88.69,88.69,-25,12,8
1529,125.56,125.56,-10,12,8
1530,130.07,130.07,-787,12,8
1531,130.97,130.97,-12,12,8
1532,131.69,131.69,-12,12,8
1533,160,160,-73,12,8
1534,180.01,180.01,-253.8,12,8
1535,180.3,180.3,-65,12,8
1536,0,0,-7197.8,12,9
1537,0.1,0.1,-90,12,9
1538,0.12,0.12,-90,12,9
1539,0.14,0.14,-30,12,9
1540,0.15,0.15,-15,12,9
1541,0.16,0.16,-30,12,9
1542,0.2,0.2,-280,12,9
1543,3,3,-560,12,9
1544,3.1,3.1,-120,12,9
1545,3.3,3.3,-100,12,9
1546,3.5,3.5,-120,12,9
1547,7,7,-33,12,9
1548,8,8,-33,12,9
1549,9,9,-33,12,9
1550,10,10,-33,12,9
1551,10.11,10.11,-115,12,9
1552,11,11,-33,12,9
1553,11.14,11.14,-115,12,9
1554,12,12,-35,12,9
1555,12.17,12.17,-115,12,9
1556,13.2,13.2,-115,12,9
1557,30.69,30.69,-10,12,9
1558,40.69,40.69,-10,12,9
1559,86.69,86.69,-25,12,9
1560,88.69,88.69,-25,12,9
1561,125.56,125.56,-10,12,9
1562,130.07,130.07,-587,12,9
1563,130.97,130.97,-12,12,9
1564,131.69,131.69,-12,12,9
1565,160,160,-73,12,9
1566,180.01,180.01,-253.8,12,9
1567,180.3,180.3,-65,12,9
1568,0,0,-7280.1,12,10
1569,0.1,0.1,-90,12,10
1570,0.12,0.12,-90,12,10
1571,0.14,0.14,-30,12,10
1572,0.15,0.15,-15,12,10
1573,0.16,0.16,-30,12,10
1574,0.2,0.2,-280,12,10
1575,3,3,-560,12,10
1576,3.1,3.1,-120,12,10
1577,3.3,3.3,-100,12,10
1578,3.5,3.5,-120,12,10
1579,7,7,-25,12,10
1580,8,8,-25,12,10
1581,9,9,-25,12,10
1582,10,10,-25,12,10
1583,10.11,10.11,-115,12,10
1584,11,11,-25,12,10
1585,11.14,11.14,-115,12,10
1586,12,12,-25,12,10
1587,12.17,12.17,-115,12,10
1588,13.2,13.2,-115,12,10
1589,30.69,30.69,-10,12,10
1590,40.69,40.69,-10,12,10
1591,86.69,86.69,-25,12,10
1592,88.69,88.69,-25,12,10
1593,125.56,125.56,-10,12,10
1594,130.07,130.07,-637,12,10
1595,130.97,130.97,-12,12,10
1596,131.69,131.69,-12,12,10
1597,160,160,-73,12,10
1598,180.01,180.01,-253.8,12,10
1599,180.3,180.3,-65,12,10
1600,0,0,-7306.6,12,11
1601,0.1,0.1,-90,12,11
1602,0.12,0.12,-90,12,11
1603,0.14,0.14,-30,12,11
1604,0.15,0.15,-15,12,11
1605,0.16,0.16,-30,12,11
1606,0.2,0.2,-280,12,11
1607,3,3,-560,12,11
1608,3.1,3.1,-120,12,11
1609,3.3,3.3,-100,12,11
1610,3.5,3.5,-120,12,11
1611,7,7,-25,12,11
1612,8,8,-25,12,11
1613,9,9,-25,12,11
1614,10,10,-25,12,11
1615,10.11,10.11,-115,12,11
1616,11,11,-25,12,11
1617,11.14,11.14,-115,12,11
1618,12,12,-25,12,11
1619,12.17,12.17,-115,12,11
1620,13.2,13.2,-115,12,11
1621,30.69,30.69,-10,12,11
1622,40.69,40.69,-10,12,11
1623,86.69,86.69,-25,12,11
1624,88.69,88.69,-25,12,11
1625,125.56,125.56,-10,12,11
1626,130.07,130.07,-637,12,11
1627,130.97,130.97,-12,12,11
1628,131.69,131.69,-12,12,11
1629,160,160,-73,12,11
1630,180.01,180.01,-253.8,12,11
1631,180.3,180.3,-65,12,11
1632,0,0,-7239.4,12,12
1633,0.1,0.1,-90,12,12
1634,0.12,0.12,-90,12,12
1635,0.14,0.14,-30,12,12
1636,0.15,0.15,-15,12,12
1637,0.16,0.16,-30,12,12
1638,0.2,0.2,-280,12,12
1639,3,3,-560,12,12
1640,3.1,3.1,-120,12,12
1641,3.3,3.3,-100,12,12
1642,3.5,3.5,-120,12,12
1643,7,7,-25,12,12
1644,8,8,-25,12,12
1645,9,9,-25,12,12
1646,10,10,-25,12,12
1647,10.11,10.11,-115,12,12
1648,11,11,-25,12,12
1649,11.14,11.14,-115,12,12
1650,12,12,-25,12,12
1651,12.17,12.17,-115,12,12
1652,13.2,13.2,-115,12,12
1653,30.69,30.69,-10,12,12
1654,40.69,40.69,-10,12,12
1655,86.69,86.69,-25,12,12
1656,88.69,88.69,-25,12,12
1657,125.56,125.56,-10,12,12
1658,130.07,130.07,-637,12,12
1659,130.97,130.97,-12,12,12
1660,131.69,131.69,-12,12,12
1661,160,160,-73,12,12
1662,180.01,180.01,-253.8,12,12
1663,180.3,180.3,-65,12,12
1664,0,0,-7071.8,12,13
1665,0.1,0.1,-90,12,13
1666,0.12,0.12,-90,12,13
1667,0.14,0.14,-30,12,13
1668,0.15,0.15,-15,12,13
1669,0.16,0.16,-30,12,13
1670,0.2,0.2,-280,12,13
1671,3,3,-560,12,13
1672,3.1,3.1,-120,12,13
1673,3.3,3.3,-100,12,13
1674,3.5,3.5,-120,12,13
